"locationid";"objectid";"hasmenu";"areamanager";"open24hours";"address";"city";"state";"zip";"longitude";"latitude";"regionaldirector";"telephone";"isactive";"storename";"lastupdated";"storenumber";"storeopen";"storeclose";"hasfuel";"unleadedprice";"plusprice";"premiumprice";"geom"
700;"53da88c6e4b06d83580623ae";t;"SIMMONS, THOMAS";t;"902 Central Ave.";"Ship Bottom";"NJ";"08008";-74.176825;39.649313;"MURPHY, MAUREEN";"609-361-2483";f;"WAWA, STORE # 0700";"2017-09-01 16:01:00";700;"00:00:00";"00:00:00";f;;;;"0101000020E61000005F07CE19518B52C00FEF39B01CD34340"
8057;"53da88c7e4b06d83580623ea";t;"ALTEMUS, REBECCA";t;"2500 Philmont Ave.";"Huntingdon Valley";"PA";"19006";-75.058733;40.12087;"SIMONETTI, DAVID";"215-938-8435";f;"WAWA, STORE # 8057";"2017-09-01 16:01:00";8057;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000008B8C0E48C2C352C0A4880CAB780F4440"
345;"53da88cee4b06d83580624ed";t;"MORENO, SANDRA";t;"210 Georgetown/Wrightstown";"Wrightstown";"NJ";"08562";-74.631951;40.061109;"READ, JASON";"609-723-5665";f;"WAWA, STORE # 0345";"2017-09-01 16:01:00";345;"00:00:00";"00:00:00";f;;;;"0101000020E61000002B6B9BE271A852C0E23E726BD2074440"
116;"53da88d7e4b06d8358062651";t;"SEEGER, JOY";t;"1015 West Main St.";"Stroudsburg";"PA";"18360";-75.200774;40.983159;"DEPAOLO, GINA";"570-424-8474";f;"WAWA, STORE # 0116";"2017-09-01 16:01:00";116;"00:00:00";"00:00:00";f;;;;"0101000020E6100000C6F8307BD9CC52C050E27327D87D4440"
378;"53da88bee4b0e755dc4ec4c7";t;"SIMMONS, THOMAS";t;"455 Route 9";"Waretown";"NJ";"08758";-74.195832;39.790861;"MURPHY, MAUREEN";"609-971-7201";f;"WAWA, STORE # 0378";"2017-09-01 16:01:00";378;"00:00:00";"00:00:00";f;;;;"0101000020E6100000A8E0F082888C52C04757E9EE3AE54340"
943;"53da88bee4b0e755dc4ec4a3";t;"MORENO, SANDRA";t;"2003 Mount Holly Rd.";"Burlington";"NJ";"08016";-74.840819;40.052125;"READ, JASON";"609-386-2501";f;"WAWA, STORE # 0943";"2017-09-01 16:01:00";943;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E6100000BFB67EFACFB552C0E9263108AC064440"
8304;"53da88d1e4b06d8358062576";t;"KIERNAN, JOHN";t;"5010 Route 130 North";"Delran Twp";"NJ";"08075";-74.952223;40.016182;"READ, JASON";"856-461-7001";f;"WAWA, STORE # 8304";"2017-09-01 16:01:00";8304;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E6100000F0DFBC38F1BC52C05664744012024440"
5135;"53da88cee4b06d835806250a";t;"REYNOLDS, ANGELA";t;"901 N. Orlando Ave.";"Winter Park";"FL";"32789";-81.365921;28.605053;"SOUDERS, TODD";"407-629-0167";f;"WAWA, STORE # 5135";"2017-09-01 16:01:00";5135;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000DBFAE93F6B5754C0C158DFC0E49A3C40"
87;"53da88d1e4b06d835806255a";t;"MAGEE, JAMES";t;"1429 Broadway";"Fountain Hill";"PA";"18015";-75.401402;40.600007;"DEPAOLO, GINA";"610-867-3133";f;"WAWA, STORE # 0087";"2017-09-01 16:01:00";87;"24:00:00";"24:00:00";f;;;;"0101000020E610000023A30392B0D952C07F2F8507CD4C4440"
859;"53da88bfe4b0e755dc4ec4f0";t;"WYNNE, AMANDA";t;"690 Middletown Odessa Rd.";"Middletown";"DE";"19709";-75.680206;39.453041;"SHARPLESS, JOHN";"302-378-5314";f;"WAWA, STORE # 0859";"2017-09-01 16:01:00";859;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E6100000C022BF7E88EB52C0A25F5B3FFDB94340"
843;"53da88d1e4b06d8358062563";t;"WYNNE, AMANDA";t;"528 West Main St.";"Middletown";"DE";"19709";-75.728169;39.448346;"SHARPLESS, JOHN";"302-376-1780";f;"WAWA, STORE # 0843";"2017-09-01 16:01:00";843;"00:00:00";"00:00:00";t;2.699;2.959;3.159;"0101000020E6100000813D26529AEE52C06EA5D76663B94340"
8047;"53da88c3e4b06d8358062342";t;"ALTEMUS, REBECCA";t;"10901 Bustleton Ave.";"Philadelphia";"PA";"19115";-75.0235;40.11157;"SIMONETTI, DAVID";"215-464-7101";f;"WAWA, STORE # 8047";"2017-09-01 16:01:00";8047;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000002FDD240681C152C07C9BFEEC470E4440"
942;"53da88d1e4b06d835806254c";t;"GORDON, GEORGE";t;"501 North Delsea Dr.";"Vineland";"NJ";"08360";-75.04169;39.493754;"WEISER, MARIAN";"856-507-5950";f;"WAWA, STORE # 0942";"2017-09-01 16:01:00";942;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E61000007FA4880CABC252C07522C15433BF4340"
232;"53da88d7e4b06d8358062654";t;"ALTEMUS, REBECCA";t;"14101 Bustleton Pk.";"Philadelphia";"PA";"19116";-75.011502;40.131973;"SIMONETTI, DAVID";"215-676-8110";f;"WAWA, STORE # 0232";"2017-09-01 16:01:00";232;"00:00:00";"00:00:00";f;;;;"0101000020E6100000AB75E272BCC052C03E7AC37DE4104440"
112;"53da88d6e4b06d8358062618";t;"SEEGER, JOY";t;"233 Prospect St.";"East Stroudsburg";"PA";"18301";-75.177104;40.994137;"DEPAOLO, GINA";"570-421-1227";f;"WAWA, STORE # 0112";"2017-09-01 16:01:00";112;"00:00:00";"00:00:00";f;;;;"0101000020E610000069FF03AC55CB52C02D5F97E13F7F4440"
979;"53da88c6e4b06d83580623b7";t;"MORENO, SANDRA";t;"633 Route 539";"New Egypt";"NJ";"08533";-74.480317;40.082812;"READ, JASON";"609-758-3061";f;"WAWA, STORE # 0979";"2017-09-01 16:01:00";979;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000009FAD8383BD9E52C0B1DB6795990A4440"
329;"53da88c7e4b06d83580623f3";t;"MOREY, JOHN";t;"558-562 Lakehurst Rd.";"Browns Mills";"NJ";"08015";-74.54881;39.953839;"MURPHY, MAUREEN";"609-893-1174";f;"WAWA, STORE # 0329";"2017-09-01 16:01:00";329;"00:00:00";"00:00:00";f;;;;"0101000020E6100000F06DFAB31FA352C01E53776517FA4340"
5213;"55cda62ce4b0431100de039d";t;"MARKO-HEIM, CHARLENE";t;"3950 SOUTH CONGRESS AVE";"PALM SPRINGS";"FL";"33461";-80.088861;26.617745;"PREVOST, DAVID";"561-791-6658";f;"WAWA, STORE # 5213";"2017-09-01 16:01:00";5213;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000F3380CE6AF0554C07C444C89249E3A40"
8645;"559798b6e4b0f6c705207f65";t;"HOLMAN, AMANDA";t;"1146 N. MILITARY HWY.";"NORFOLK";"VA";"23502";-76.2096;36.8613;"RUPERT, MICHELLE";"757-470-0719";f;"WAWA, STORE # 8645";"2017-09-01 16:01:00";8645;"00:00:00";"00:00:00";t;2.359;2.719;3.019;"0101000020E6100000764F1E166A0D53C0BC0512143F6E4240"
5100;"53da88d1e4b06d8358062587";t;"REYNOLDS, ANGELA";t;"2500 Silver Star Rd.";"Orlando";"FL";"32804";-81.415493;28.57746;"SOUDERS, TODD";"407-578-8574";f;"WAWA, STORE # 5100";"2017-09-01 16:01:00";5100;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000E2ADF36F975A54C087BF266BD4933C40"
277;"53da88cae4b06d835806245c";t;"HAMBRIDGE, SCOTT";t;"2250 Lincoln Hwy.";"FEASTERVILLE TREVOSE";"PA";"19053";-74.978951;40.121173;"SIMONETTI, DAVID";"215-638-5640";f;"WAWA, STORE # 0277";"2017-09-01 16:01:00";277;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E6100000BC581822A7BE52C04014CC98820F4440"
8640;"554338aee4b04a26966bbac4";t;"PRUNTY, ROBERT";t;"23055 OAKGROVE ROAD";"STERLING";"VA";"20166";-77.411535;38.977994;"RUPERT, MICHELLE";"571-375-0877";f;"WAWA, STORE # 8640";"2017-09-01 16:01:00";8640;"00:00:00";"00:00:00";t;2.399;2.719;3.019;"0101000020E6100000338AE596565A53C095D74AE82E7D4340"
8075;"5589183be4b03b6b0b192404";t;"ALTEMUS, REBECCA";t;"601 STREET RD. E";"FEASTERVILLE TREVOSE";"PA";"19053-4120";-74.988437;40.139445;"SIMONETTI, DAVID";"215-355-4370";f;"WAWA, STORE # 8075";"2017-09-01 16:01:00";8075;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E6100000024A438D42BF52C09D4B7155D9114440"
8072;"55891847e4b09d41121b128a";t;"HAMBRIDGE, SCOTT";t;"3620 STREET ROAD";"BENSALEM";"PA";"19020";-74.96295;40.12439;"SIMONETTI, DAVID";"267-522-8459";f;"WAWA, STORE # 8072";"2017-09-01 16:01:00";8072;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E6100000BA6B09F9A0BD52C087F9F202EC0F4440"
56;"53da88c9e4b06d835806242e";t;"BOYER, JASON";t;"339 South Main St.";"Doylestown";"PA";"18901";-75.128117;40.302661;"SIMONETTI, DAVID";"215-345-4160";f;"WAWA, STORE # 0056";"2017-09-01 16:01:00";56;"00:00:00";"00:00:00";f;;;;"0101000020E6100000F243A51133C852C028637C98BD264440"
794;"53da88cae4b06d8358062462";t;"SIMMONS, THOMAS";t;"701 North Main St.";"Lanoka Harbor";"NJ";"08734";-74.172461;39.862461;"MURPHY, MAUREEN";"609-693-0357";f;"WAWA, STORE # 0794";"2017-09-01 16:01:00";794;"00:00:00";"00:00:00";t;2.499;2.779;2.979;"0101000020E610000078B5DC99098B52C0A9893E1F65EE4340"
38;"53da88c4e4b06d835806239a";t;"ALTEMUS, REBECCA";t;"676 Rosewood Ave.";"FEASTERVILLE TREVOSE";"PA";"19053";-74.977079;40.149851;"SIMONETTI, DAVID";"215-357-0926";f;"WAWA, STORE # 0038";"2017-09-01 16:01:00";38;"00:00:00";"00:00:00";f;;;;"0101000020E6100000F0A65B7688BE52C0EE224C512E134440"
77;"53da88d4e4b06d83580625ca";t;"HAMBRIDGE, SCOTT";t;"3328 BRISTOL ROAD";"BENSALEM";"PA";"19020";-74.942409;40.135595;"SIMONETTI, DAVID";"215-757-6997";f;"WAWA, STORE # 0077";"2017-09-01 16:01:00";77;"00:00:00";"00:00:00";f;;;;"0101000020E6100000309DD66D50BC52C025404D2D5B114440"
8046;"53da88d4e4b06d83580625f1";t;"MAGEE, JAMES";t;"3820 Easton Nazareth Hwy.";"Easton";"PA";"18045";-75.289645;40.719331;"DEPAOLO, GINA";"610-759-1070";f;"WAWA, STORE # 8046";"2017-09-01 16:01:00";8046;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E6100000CB9C2E8B89D252C0DEFFC709135C4440"
5223;"55dd7bb8e4b05c34d0635819";t;"MARKO-HEIM, CHARLENE";t;"1771 SOUTH CONGRESS AVE";"PALM SPRINGS";"FL";"33406";-80.088645;26.650097;"PREVOST, DAVID";"561-812-2192";f;"WAWA, STORE # 5223";"2017-09-01 16:01:00";5223;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000000DFD135CAC0554C04B3ACAC16CA63A40"
5156;"53da88c3e4b06d8358062354";t;"SANCHEZ, EDWARD";t;"162 E SR 434";"Longwood";"FL";"32750";-81.345069;28.697218;"SOUDERS, TODD";"407-262-0305";f;"WAWA, STORE # 5156";"2017-09-01 16:01:00";5156;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000004277499C155654C0BA2EFCE07CB23C40"
857;"53da88c4e4b06d835806236d";t;"DAVIS, ANTHONY";t;"1400 Beaver Brook Plaza";"New Castle";"DE";"19720";-75.62587;39.64126;"SHARPLESS, JOHN";"302-328-7459";f;"WAWA, STORE # 0857";"2017-09-01 16:01:00";857;"00:00:00";"00:00:00";t;2.699;2.959;3.159;"0101000020E61000000B630B410EE852C0D21DC4CE14D24340"
547;"53da88cee4b06d83580624d7";t;"MACCUBBIN, CHRISTOPH";t;"1657 ELKTON ROAD";"Elkton";"MD";"21921";-75.790914;39.653284;"SHARPLESS, JOHN";"410-996-8621";f;"WAWA, STORE # 0547";"2017-09-01 16:01:00";547;"00:00:00";"00:00:00";t;2.699;3.019;3.219;"0101000020E6100000B5FCC0559EF252C0028063CF9ED34340"
196;"53da88d4e4b06d83580625cc";t;"HASIAK, TOM";f;"200 Green Ln.";"Bristol";"PA";"19007";-74.838403;40.110521;"SIMONETTI, DAVID";"215-788-2750";f;"WAWA, STORE # 0196";"2017-09-01 16:01:00";196;"06:00:00";"24:00:00";f;;;;"0101000020E610000092770E65A8B552C0B742588D250E4440"
926;"53da88c4e4b06d8358062361";t;"GORDON, GEORGE";t;"2615 East Chestnut Ave.";"Vineland";"NJ";"08361";-74.97765;39.475334;"WEISER, MARIAN";"856-507-8990";f;"WAWA, STORE # 0926";"2017-09-01 16:01:00";926;"00:00:00";"00:00:00";t;2.539;2.879;3.079;"0101000020E6100000CD3B4ED191BE52C0A35698BED7BC4340"
268;"53da88cce4b06d8358062492";t;"HASIAK, TOM";t;"5900 Bristol Pk.";"Bristol";"PA";"19007";-74.844524;40.117543;"SIMONETTI, DAVID";"215-781-8080";f;"WAWA, STORE # 0268";"2017-09-01 16:01:00";268;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000FA2B64AE0CB652C0D66F26A60B0F4440"
860;"53da88c9e4b06d8358062431";t;"CHICKELERO, BONNIE";t;"601 Ogletown Rd.";"Newark";"DE";"19711";-75.733303;39.684637;"SHARPLESS, JOHN";"302-737-2057";f;"WAWA, STORE # 0860";"2017-09-01 16:01:00";860;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E6100000C2C3B46FEEEE52C0D7506A2FA2D74340"
841;"53da88bfe4b0e755dc4ec4ef";t;"CHICKELERO, BONNIE";t;"183 Airport Rd.";"New Castle";"DE";"19720";-75.627447;39.676667;"SHARPLESS, JOHN";"302-323-9822";f;"WAWA, STORE # 0841";"2017-09-01 16:01:00";841;"00:00:00";"00:00:00";t;2.699;2.959;3.159;"0101000020E61000004B3E761728E852C027A435069DD64340"
868;"5527893ee4b0c06d62f5d75e";t;"CHICKELERO, BONNIE";t;"4651 STANTON OGLETOWN RD";"NEWARK";"DE";"19713";-75.6781;39.6867;"SHARPLESS, JOHN";"302-525-6114";f;"WAWA, STORE # 0868";"2017-09-01 16:01:00";868;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E6100000BADA8AFD65EB52C0E4141DC9E5D74340"
215;"53da88d9e4b06d8358062675";t;"BOYER, JASON";t;"4713 York Rd";"Buckingham";"PA";"18912";-75.060392;40.324247;"SIMONETTI, DAVID";"215-794-7394";f;"WAWA, STORE # 0215";"2017-09-01 16:01:00";215;"24:00:00";"24:00:00";f;;;;"0101000020E6100000293C6876DDC352C0BE69FAEC80294440"
380;"53da88d4e4b06d83580625e6";t;"GORDON, GEORGE";t;"731 Harding Hwy.";"Buena";"NJ";"08310";-74.925607;39.515033;"WEISER, MARIAN";"856-697-8484";f;"WAWA, STORE # 0380";"2017-09-01 16:01:00";380;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E6100000B77C24253DBB52C02EAEF199ECC14340"
830;"53da88c9e4b06d8358062432";t;"WYNNE, AMANDA";t;"5632 South Dupont Pkwy.";"Smyrna";"DE";"19977";-75.614865;39.316256;"SHARPLESS, JOHN";"302-653-5312";f;"WAWA, STORE # 0830";"2017-09-01 16:01:00";830;"00:00:00";"00:00:00";f;;;;"0101000020E61000001F9DBAF259E752C0F7949C137BA84340"
931;"53da88d1e4b06d835806258f";t;"SIMMONS, THOMAS";t;"220 Route 9";"Bayville";"NJ";"08721";-74.169033;39.923651;"MURPHY, MAUREEN";"732-237-3050";f;"WAWA, STORE # 0931";"2017-09-01 16:01:00";931;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E610000077BCC96FD18A52C077F52A323AF64340"
8618;"53da88cfe4b06d8358062515";t;"FOSSELLA, JASON";t;"5048 FERRELL PARKWAY";"VIRGINIA BEACH";"VA";"23454";-76.167886;36.794513;"RUPERT, MICHELLE";"757-495-1390";f;"WAWA, STORE # 8618";"2017-09-01 16:01:00";8618;"00:00:00";"00:00:00";t;2.259;2.509;2.759;"0101000020E610000033DDEBA4BE0A53C0999F1B9AB2654240"
8609;"53da88c3e4b06d835806235b";t;"HOLMAN, AMANDA";t;"5701 Northampton Blvd.";"Virginia Beach";"VA";"23455";-76.17928;36.885677;"RUPERT, MICHELLE";"757-460-1114";f;"WAWA, STORE # 8609";"2017-09-01 16:01:00";8609;"00:00:00";"00:00:00";t;2.359;2.639;2.909;"0101000020E6100000EC34D252790B53C0E2E82ADD5D714240"
669;"53da88d7e4b06d8358062657";t;"CARTER, MICHAEL";t;"5362 James Madison Pkwy.";"King George";"VA";"22485";-77.077406;38.339617;"RUPERT, MICHELLE";"540-644-8045";f;"WAWA, STORE # 0669";"2017-09-01 16:01:00";669;"00:00:00";"00:00:00";t;2.419;2.719;3.019;"0101000020E6100000E8A04B38F44453C03315E291782B4340"
5211;"55cda62ce4b0431100de039b";t;"MARKO-HEIM, CHARLENE";t;"1530 BELVEDERE RD";"WEST PALM BEACH";"FL";"33405";-80.07395;26.690201;"PREVOST, DAVID";"561-420-4758";f;"WAWA, STORE # 5211";"2017-09-01 16:01:00";5211;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000082E2C798BB0454C09FAA4203B1B03A40"
219;"53da88d6e4b06d8358062613";t;"HASIAK, TOM";t;"3260 New Rodgers Rd.";"Bristol";"PA";"19007";-74.881192;40.126984;"SIMONETTI, DAVID";"215-781-6007";f;"WAWA, STORE # 0219";"2017-09-01 16:01:00";219;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000CC5F217365B852C0C18EFF0241104440"
995;"53da88c7e4b06d83580623f4";t;"WADE, ADAM";t;"179 Route 37 East";"Toms River";"NJ";"08754";-74.186066;39.962394;"MURPHY, MAUREEN";"732-736-7053";f;"WAWA, STORE # 0995";"2017-09-01 16:01:00";995;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E610000071395E81E88B52C0EEEE01BA2FFB4340"
690;"53da88d6e4b06d835806260a";t;"HOLMAN, AMANDA";t;"4377 Holland Rd.";"Virginia Beach";"VA";"23462";-76.12614;36.822441;"RUPERT, MICHELLE";"757-326-6464";f;"WAWA, STORE # 0690";"2017-09-01 16:01:00";690;"00:00:00";"00:00:00";t;2.359;2.549;2.749;"0101000020E6100000EBAD81AD120853C0DCF126BF45694240"
679;"53da88cce4b06d835806249b";t;"HOLMAN, AMANDA";t;"1579 Lynnhaven Pkwy.";"Virginia Beach";"VA";"23456";-76.102292;36.795748;"RUPERT, MICHELLE";"757-368-9109";f;"WAWA, STORE # 0679";"2017-09-01 16:01:00";679;"00:00:00";"00:00:00";t;2.359;2.509;2.759;"0101000020E61000001EA9BEF38B0653C0C0ED0912DB654240"
8026;"53da88cfe4b06d8358062516";t;"SEEGER, JOY";t;"5121 Milford Rd.";"East Stroudsburg";"PA";"18302";-75.0941135;41.055508;"DEPAOLO, GINA";"570-223-8578";f;"WAWA, STORE # 8026";"2017-09-01 16:01:00";8026;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000002D27A1F405C652C04C55DAE21A874440"
142;"53da88cfe4b06d835806250c";t;"HASIAK, TOM";t;"1244 Bristol Pk.";"Morrisville";"PA";"19067";-74.793031;40.173598;"SIMONETTI, DAVID";"215-295-8683";f;"WAWA, STORE # 0142";"2017-09-01 16:01:00";142;"00:00:00";"00:00:00";f;;;;"0101000020E6100000B56D1805C1B252C05453927538164440"
5182;"5450a945e4b0ca5d241c8b73";t;"CARRAGHER, MICHAEL";t;"9955 LEE VISTA BLVD";"ORLANDO";"FL";"32829";-81.247782;28.479125;"SOUDERS, TODD";"407-658-4515";f;"WAWA, STORE # 5182";"2017-09-01 16:01:00";5182;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000066A208A9DB4F54C02DB29DEFA77A3C40"
60;"53da88cce4b06d8358062489";t;"HASIAK, TOM";t;"6016 Emilie Rd.";"Levittown";"PA";"19057";-74.860631;40.141346;"SIMONETTI, DAVID";"215-946-1531";f;"WAWA, STORE # 0060";"2017-09-01 16:01:00";60;"00:00:00";"00:00:00";f;;;;"0101000020E61000001FBB0B9414B752C0D0B52FA017124440"
939;"53da88bfe4b0e755dc4ec4cd";t;"WADE, ADAM";t;"1166 Fischer Blvd.";"Toms River";"NJ";"08753";-74.147908;39.98844;"MURPHY, MAUREEN";"732-288-7900";f;"WAWA, STORE # 0939";"2017-09-01 16:01:00";939;"00:00:00";"00:00:00";t;2.539;2.939;3.039;"0101000020E610000046B41D53778952C07407B13385FE4340"
59;"53da88d1e4b06d835806257a";t;"HASIAK, TOM";t;"44 South Main St.";"Yardley";"PA";"19067";-74.837244;40.24167;"SIMONETTI, DAVID";"215-493-0533";f;"WAWA, STORE # 0059";"2017-09-01 16:01:00";59;"00:00:00";"00:00:00";f;;;;"0101000020E61000006CB1DB6795B552C05036E50AEF1E4440"
8357;"55ba3264e4b03b6b0b192411";t;"HOLLAND, DANIEL";t;"1200 STATE HIGHWAY 33";"HAMILTON";"NJ";"08690";-74.6646;40.2286;"READ, JASON";"856-982-3241";f;"WAWA, STORE # 8357";"2017-09-01 16:01:00";8357;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E6100000FB3A70CE88AA52C0CCEEC9C3421D4440"
997;"53da88d4e4b06d83580625c0";t;"WADE, ADAM";t;"116 Brick Blvd.";"Brick Twp.";"NJ";"08723";-74.144728;40.029578;"MURPHY, MAUREEN";"732-864-1704";f;"WAWA, STORE # 0997";"2017-09-01 16:01:00";997;"00:00:00";"00:00:00";t;2.539;2.819;3.019;"0101000020E610000031B43A39438952C02E573F36C9034440"
8011;"53da88d4e4b06d83580625c2";t;"EDWARDS, CHRISTOPHER";t;"3025 Lincoln Hwy.";"Thorndale";"PA";"19372";-75.763017;39.99375;"HERLING, TERRENCE";"610-384-1335";f;"WAWA, STORE # 8011";"2017-09-01 16:01:00";8011;"00:00:00";"00:00:00";t;2.779;3.079;3.279;"0101000020E6100000B1524145D5F052C03333333333FF4340"
349;"53da88c9e4b06d835806240f";t;"HOLLAND, DANIEL";t;"2004 Nottingham Way";"Hamilton";"NJ";"08619";-74.709504;40.23341;"READ, JASON";"609-586-6616";f;"WAWA, STORE # 0349";"2017-09-01 16:01:00";349;"00:00:00";"00:00:00";f;;;;"0101000020E61000006518778368AD52C09947FE60E01D4440"
459;"53da88bfe4b0e755dc4ec4d0";t;"ACKER, MICHELLE";t;"896 Route 45";"Pilesgrove";"NJ";"08098";-75.337742;39.645141;"WEISER, MARIAN";"856-769-2809";f;"WAWA, STORE # 0459";"2017-09-01 16:01:00";459;"00:00:00";"00:00:00";t;2.499;2.819;3.019;"0101000020E6100000151F9F909DD552C08527F4FA93D24340"
5214;"55cda62ce4b0431100de039e";t;"MARKO-HEIM, CHARLENE";t;"7289 GARDEN RD.";"RIVIERA BEACH";"FL";"33404";-80.092593;26.782449;"PREVOST, DAVID";"561-720-2523";f;"WAWA, STORE # 5214";"2017-09-01 16:01:00";5214;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000AAB5300BED0554C0B4C9E1934EC83A40"
858;"53da88cce4b06d835806248c";t;"CHICKELERO, BONNIE";t;"2030 Limestone Rd.";"Wilmington";"DE";"19808";-75.65685;39.721254;"SHARPLESS, JOHN";"302-633-4617";f;"WAWA, STORE # 0858";"2017-09-01 16:01:00";858;"00:00:00";"00:00:00";t;2.699;2.959;3.159;"0101000020E61000002B1895D409EA52C0FA0D130D52DC4340"
840;"53da88c4e4b06d8358062368";t;"DAVIS, ANTHONY";t;"4000 North Dupont Hwy.";"New Castle";"DE";"19720";-75.562331;39.70971;"SHARPLESS, JOHN";"302-661-2600";f;"WAWA, STORE # 0840";"2017-09-01 16:01:00";840;"00:00:00";"00:00:00";t;2.699;2.959;3.159;"0101000020E6100000BAA1293BFDE352C074D2FBC6D7DA4340"
5186;"55715d35e4b0ab783c6823fb";t;"REYNOLDS, ANGELA";t;"1390 E ALTAMONTE DRIVE";"ALTAMONTE SPRINGS";"FL";"32701-5012";-81.345949;28.663017;"SOUDERS, TODD";"407-262-0338";f;"WAWA, STORE # 5186";"2017-09-01 16:01:00";5186;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000005F454607245654C029B16B7BBBA93C40"
831;"53da88c6e4b06d83580623a5";t;"CHICKELERO, BONNIE";t;"4555 New Linden Hill Rd.";"Wilmington";"DE";"19808";-75.691271;39.735263;"SHARPLESS, JOHN";"302-368-8561";f;"WAWA, STORE # 0831";"2017-09-01 16:01:00";831;"00:00:00";"00:00:00";f;;;;"0101000020E6100000166BB8C83DEC52C0BC7A15191DDE4340"
842;"53da88c4e4b06d8358062397";t;"CHICKELERO, BONNIE";t;"605 Yorklyn Rd.";"Hockessin";"DE";"19707";-75.697332;39.788557;"SHARPLESS, JOHN";"302-234-1443";f;"WAWA, STORE # 0842";"2017-09-01 16:01:00";842;"00:00:00";"00:00:00";f;;;;"0101000020E6100000139D6516A1EC52C014048F6FEFE44340"
8360;"55ba326be4b09d41121b128f";t;"HOLLAND, DANIEL";t;"1300 SYLVIA STREET";"EWING";"NJ";"08618";-74.802;40.2633;"READ, JASON";"609-414-9258";f;"WAWA, STORE # 8360";"2017-09-01 16:01:00";8360;"00:00:00";"00:00:00";t;2.499;2.799;2.979;"0101000020E610000017D9CEF753B352C0B6847CD0B3214440"
185;"53da88cce4b06d835806247f";t;"BOYER, JASON";t;"341 West Bridge St.";"New Hope";"PA";"18938";-74.965725;40.362696;"SIMONETTI, DAVID";"215-862-9330";f;"WAWA, STORE # 0185";"2017-09-01 16:01:00";185;"00:00:00";"00:00:00";f;;;;"0101000020E61000007FFB3A70CEBD52C0EC3191D26C2E4440"
321;"53da88d1e4b06d835806258b";t;"WADE, ADAM";t;"1680 Lakewood Rd.";"Toms River";"NJ";"08755";-74.217498;40.01182;"MURPHY, MAUREEN";"732-341-0006";f;"WAWA, STORE # 0321";"2017-09-01 16:01:00";321;"00:00:00";"00:00:00";t;2.559;2.839;3.039;"0101000020E6100000823CBB7CEB8D52C028B8585183014440"
735;"53da88c4e4b06d8358062377";t;"HOLLAND, DANIEL";t;"104 Hickory Corner Rd.";"Hightstown";"NJ";"08520";-74.54943;40.260922;"READ, JASON";"609-448-9552";f;"WAWA, STORE # 0735";"2017-09-01 16:01:00";735;"00:00:00";"00:00:00";f;;;;"0101000020E61000003E5C72DC29A352C0496760E465214440"
8015;"53da88d1e4b06d8358062535";t;"EDWARDS, CHRISTOPHER";t;"901 East Baltimore Pk.";"KENNETT SQUARE";"PA";"19348";-75.679297;39.863876;"HERLING, TERRENCE";"610-388-6400";f;"WAWA, STORE # 8015";"2017-09-01 16:01:00";8015;"00:00:00";"00:00:00";t;2.759;3.079;3.279;"0101000020E610000057D11F9A79EB52C04FE61F7D93EE4340"
801;"53da88cee4b06d83580624ea";t;"DAVIS, ANTHONY";f;"705 Philadelphia Pk.";"Wilmington";"DE";"19805";-75.499941;39.771176;"SHARPLESS, JOHN";"302-762-9840";f;"WAWA, STORE # 0801";"2017-09-01 16:01:00";801;"05:00:00";"23:00:00";f;;;;"0101000020E61000007E3B8908FFDF52C0E4BA29E5B5E24340"
